City,Location Name,Latitude,Longitude,Address
Salem,TASMAC,11.8757432,77.9322327,"VWGJ+7VX, Salem, Tamil Nadu 636451, India"
Salem,Tasmac,11.6116944,78.0004968,"J262+M6C, MDR134, Elampillai, Tamil Nadu 637502, India"
Salem,govt Tasmac,11.2578678,78.15988399999999,"7555+5X2, Swamy Nagar, M. K. Ramasamy Nagar, Tamil Nadu 637001, India"
Salem,"Govt,TASMAC",12.0962897,78.2897007,"37WQ+GV8, Dharmapuri, Tamil Nadu 635303, India"
Salem,Tasmac wine shop,11.5357878,78.1432651,"G4PV+886, Namakkal - Rasipuram - Salem Rd, Mallur, Tamil Nadu 636203, India"
Salem,Tasmac,11.5515793,77.9968361,"HX2W+JPP, NH544, Magudanchavadi, Kanagagiri, Tamil Nadu 637103, India"
Salem,GOVT TASMAC,11.2511989,78.101185,"7422+FFJ, Namakkal, Tamil Nadu 637003, India"
Salem,Wine Shop,11.6595186,78.1573933,"26, Bretts Rd, I Agraharam, Salem, Tamil Nadu 636001, India"
Salem,Tasmac,11.6982874,77.9667722,"MXX8+8P7, Tharamangalam, Tamil Nadu 636502, India"
Salem,TASMAC OFFICE,11.5669846,78.14073929999999,"H48R+QCF, Sandiyur Attayampatti, Tamil Nadu 636203, India"
Salem,Tasmac Government,11.4539846,77.67971829999999,"FM3H+HVW, taluk, Bhavani, Tamil Nadu 638301, India"
Salem,Tasmac,11.7439041,78.0484254,"P2VX+H97, Omalur, Tamil Nadu 636455, India"
Tirunelveli,Government tasmac,8.7296702,77.7100147,"PPH5+VX6, Vannarpettai, Tirunelveli, Tamil Nadu 627001, India"
Erode,ELITE TASMAC,11.3303872,77.6750143,"8MJG+526, Maruthi Nagar, Thindal, Erode, Tamil Nadu 638004, India"
Erode,Tasmac Wine Shop,11.345626,77.719214,"8PW9+6MW, Erode Fort, Erode, Tamil Nadu 638001, India"
Erode,Tasmac,11.3326608,77.7196179,"8PM9+3R9, Periyar Nagar, Erode, Tamil Nadu 638001, India"
Erode,Tasmac Wine Shop,11.3261341,77.70112329999999,"8PG2+FF2, EB Officer's Colony, Palayapalayam, Erode, Tamil Nadu 638011, India"
Erode,Tasmac Veerappampalayam,11.3301988,77.69148779999999,"8MJR+4HQ, Maruthi Nagar, Thindal, Erode, Tamil Nadu 638011, India"
Erode,TASMAC BAR,11.3191089,77.7297858,"8P9H+JWF, Erode Main Rd, Housing Unit, Moolapalayam, Nadarmedu, Erode, Tamil Nadu 638002, India"
Erode,TASMAC,11.3216059,77.7508732,"8QC2+M93, Solar Pirivu, Erode, Tamil Nadu 638002, India"
Erode,Tasmac.Wine Shop,11.3670286,77.696955,"Ganirauttar Kulam, Sathyamangalam road, Asokapuram, Erode, Tamil Nadu 638005, India"
Erode,TASMAC,11.3333312,77.76080569999999,"Erode to Kokkarayanpettai road (Kaveri river) Bridge, Erode-Kokkarayanpettai Rd, Tamil Nadu 638007, India"
Erode,TASMAC,11.3574763,77.69071620000001,"9M4Q+VX4, Erode, Tamil Nadu 638004, India"
Erode,Tasmac,11.3447894,77.7185495,"8PV9+WC7, Erode Fort, Erode, Tamil Nadu 638001, India"
Erode,Tasmac Government,11.4539846,77.67971829999999,"FM3H+HVW, taluk, Bhavani, Tamil Nadu 638301, India"
Erode,Tasmac Bar,11.3261262,77.70112329999999,"8PG2+FF2, EB Officer's Colony, Palayapalayam, Erode, Tamil Nadu 638011, India"
Erode,Tasmac,11.3737539,77.70522799999999,"9PF4+G38, Bhavani Main Rd, Erode, Tamil Nadu 638005, India"
Erode,TASMAC,11.3600415,77.7129652,"9P67+253, Bhavani Main Rd, Veerappanchatram, Erode, Tamil Nadu 638001, India"
Erode,Govt. Wine Shop 3477,11.3484331,77.72002169999999,"8PXC+92C, Thirunagar Colony, Erode, Tamil Nadu 638001, India"
Erode,Tasmac,11.3297998,77.72473579999999,"Bus Stop, Erode Railway Station, Erode-Chennimalai Rd, Periyar Nagar, Erode, Tamil Nadu 638001, India"
Erode,Tasmac Wine Shop,11.2806925,77.58784179999999,"7HJQ+749, chunnamboo oodai, Bhavani Main Rd, Erode, India"
Erode,Tasmac,11.3829242,77.6506797,"9MM2+57F, Ganapathi nagar sellappanpalayam, Chithode, Tamil Nadu 638102, India"
Erode,Tasmac,11.4427808,77.66965859999999,"CMV9+4RQ, Kalingarayanpalayam, Moolapalayam, Bhavani, Tamil Nadu 638316, India"
Erode,TASMAC wineshop BAR,11.4092414,77.4292462,"CC5H+MMX, Erode, Tamil Nadu 638456, India"
Erode,Wine Shop Govt,11.5678736,77.60213639999999,"HJ92+5V2, Erode, Tamil Nadu 638314, India"
Erode,TASMAC Government Wine Shop,11.3236333,77.6812246,"8MFJ+FF9, Maruthi Nagar, Nalliyampalayam, Erode, Tamil Nadu 638012, India"
Erode,TASMAC,11.3084134,77.72590009999999,"8P5G+996, State Highway 37, Chettipalayam, Erode, Kurikaranpalayam, Tamil Nadu 638002, India"
Tiruppur,Goverment Tasmac,11.1434313,77.3417493,"48VR+9MF, Vengamedu, Poyampalayam, Tiruppur, Chettipalayam, Tamil Nadu 641603, India"
Vellore,Tasmac,12.93723,79.1461827,"W4PW+VFV, Tamil Nadu Housing Board, Vellore, Tamil Nadu 632012, India"
Vellore,Tasmac Wine Shop Updated,12.9337652,79.1351025,"W4MP+G25, Vevekanandar Nagar, Thottapalayam, Vellore, Tamil Nadu 632012, India"
Vellore,Vellor Tasmac Office,12.9291899,79.1342702,"W4HM+MPC, Thottapalayam, Vellore, Tamil Nadu 632012, India"
Vellore,"Tasmac Mall Shop, Vellore, N/Srinivasa Theatre",12.93303,79.1484583,"W4MX+58P, Kagithapatarai, Vellore, Tamil Nadu 632012, India"
Vellore,Tasmac,12.9117603,79.0747572,"W36F+PW6, Unnamed Road, Abdullah Puram, Vellore, Tamil Nadu 632010, India"
Vellore,TASMAC,12.8105402,79.1329637,"R46M+65P, Kaniyambadi, Vellore, Tamil Nadu 632102, India"
Vellore,TASMAC wine shop,12.9600029,79.1593412,"Phase 3 St, Vaibhav Nagar, Katpadi, Vellore, Tamil Nadu 632014, India"
Vellore,Tasmac,12.8436803,79.1099582,"R4V5+FXH, Amirthi Rd, Pennathur, Tamil Nadu 632058, India"
Vellore,Tasmak Wineshop With Bar,12.8564292,79.0910608,"V34R+HCF, Vellore, Tamil Nadu 632058, India"
Vellore,Wine shop,12.9671099,79.1283605,"X48H+R8X, Unnamed Road, Katpadi, Vellore, Tamil Nadu 632006, India"
Vellore,Tasmac,12.8717632,79.048003,"V2CX+P62, SH 207, Thellur, Tamil Nadu 632105, India"
Vellore,"IMFS Depot, TASMAC Ltd.,",12.9162583,79.13423709999999,"39/4, Filter Bed Road, Vellore, Tamil Nadu 632001, India"
Thoothukudi,Tasmac Govt,8.8376421,78.1421847,"R4QR+3V3, Davis Puram, Thoothukudi, Tamil Nadu 628002, India"
Thoothukudi,Wine Shop TASMAC,8.8216553,78.1474544,"R4CW+MXG, Thalamuthu Nagar, Thoothukudi, Tamil Nadu 628002, India"
Thoothukudi,Tasmac,8.8122422,78.1426559,"R46V+V3R, TMC Colony, Ezhil Nagar, Thoothukudi, Tamil Nadu 628002, India"
Thoothukudi,TASMAC,8.799347,78.13229799999999,"Q4XJ+PWM, Chidambara Nagar, Subbiah Puram, Thoothukudi, Tamil Nadu 628008, India"
Thoothukudi,Wines Shop TASMAC,8.810191699999999,78.13914630000001,"R46Q+3MC, Polpettai East, Thoothukudi, Tamil Nadu 628002, India"
Thoothukudi,TASMAC WINE SHOP,8.8040203,78.15392229999999,"R533+JH3, Thoothukudi, Tamil Nadu 628001, India"
Thoothukudi,TASMAC SPICNAGAR,8.7395921,78.12205019999999,"P4QC+RRM, Spic Nagar, Muthiahpuram, Thoothukudi, Tamil Nadu 628005, India"
Thoothukudi,Thoothukudi Tasmac godown,8.8070623,78.0894228,"R34Q+RQF, Madathur, Thoothukudi, Tamil Nadu 628002, India"
Thoothukudi,Tasmac District Manager Office,8.807153699999999,78.089563,"R34Q+VR8, Udumalapetai, Madathur, Thoothukudi, Tamil Nadu 628002, India"
Nagercoil,TASMAC Time Pass Bar,8.1886873,77.4346868,"Avai Shanmugam Salai, Ozhuginasery, Nagercoil, Tamil Nadu 629001, India"
Nagercoil,TASMAC ELITE SHOP,8.1935335,77.4270058,"SP Plaza Mall, Nagercoil, Tamil Nadu 629001, India"
Nagercoil,TASMAC BAR,8.1957532,77.40906849999999,"5CW5+8J4, Railway Crossing, Parvathipuram, Nagercoil, Tamil Nadu 629502, India"
Nagercoil,TASMAC Government Wine Shop,8.0820809,77.53834189999999,"3GJQ+R8F, Kovalam Rd, Puthugramam, Kanniyakumari, Tamil Nadu 629702, India"
Nagercoil,Tasmac bar,8.190321899999999,77.436911,"King Nagar, 86/88A, Police Station Rd, Ozhuginasery, Nagercoil, Tamil Nadu 629001, India"
Nagercoil,TASMAC BAR,8.1636159,77.4294156,"5C6H+67W, Vattakarai, Melmidalam, Nagercoil, Tamil Nadu 629002, India"
Nagercoil,TASMAC,8.147531899999999,77.5487472,"4GXX+2F9, Anjugramam - Nagercoil Rd, Azhagappapuram, Tamil Nadu 629401, India"
Nagercoil,TASMAC,8.1598641,77.4704505,"5F5C+W5W, E Coast Rd, Marungur, Tamil Nadu 623406, India"
Nagercoil,TASMAC LIQUOR SHOP,8.1226412,77.53732579999999,"4GFP+3W8, Vattakottai Rd, Kottaram, Nari Kulam, Tamil Nadu 629401, India"
Nagercoil,Tasmac,8.109983999999999,77.4878342,"4F6Q+244, Kaliakkavilai, Thamaraikulam, Tamil Nadu 629701, India"
Nagercoil,TASMAC BAR,8.1865127,77.4304366,"5CPJ+J53, Puthukudierupu, Nagercoil, Tamil Nadu 629001, India"
Nagercoil,TASMAC BAR,8.1747269,77.43081280000001,"362 A, First floor, opposite to Rajas Mall, Chetti Kulam, Simon Nagar, Nagercoil, Tamil Nadu 629001, India"
Thanjavur,Government tasmac,10.7624246,79.14006429999999,"Q46R+X28, Philomina Nagar, Thanjavur, Tamil Nadu 613007, India"
Thanjavur,Govt Tasmac,10.7477303,79.0626322,"P3X7+33V, Thanjavur, Tamil Nadu 613403, India"
Thanjavur,TASMAC,10.748994,79.1129941,"Bus Stand, Thanjavur New, New Bus Stand Rd, AVP Azhagammal Nagar, Thanjavur, Tamil Nadu 613004, India"
Thanjavur,Govt TASMAC,10.760482,79.1036444,"Q463+6C5, Gandhipuram, Thanjavur, Tamil Nadu 613004, India"
Dindigul,TASMAC Wine Shop,10.374992,77.9760191,"9XFG+XCR, RM Colony, Dindigul, Tamil Nadu 624004, India"
Dindigul,Tasmac Wine Shop,10.3657041,77.9665964,"9X88+7JH, NH-209, Begambur, Tamil Nadu 624001, India"
Dindigul,Tasmac,10.388727,77.9782872,"9XQH+F86, Chinniahpuram, Dindigul, Tamil Nadu 624004, India"
Dindigul,Tasmac,10.3643802,77.9728865,"13c, N Kaliamman Koil St, New Agraharam, Ashok Nagar, Dindigul, Begambur, Tamil Nadu 624001, India"
Dindigul,Tamil Nadu State Marketing Corporation Limited,13.0772206,80.26506119999999,"37G8+V2M, IV Floor, CMDA Tower-II, Gandhi Irwin Bridge Road, Triplicane, Egmore, Chennai, Tamil Nadu 600008, India"
Dindigul,Tasmac 4,10.3620824,77.97882129999999,"9X6H+RGP, Spencer Compound, Dindigul, Tamil Nadu 624001, India"
Dindigul,Tasmac shop,10.4422506,77.5482354,"CGRX+W75, Dindigul, Tamil Nadu 624601, India"
Dindigul,TNMSC District Drug Warehouse,10.3646157,77.9751926,"Gobala Samudram Tank, near Government Head Quarters Hospital, New Agraharam, Dindigul, Begambur, Tamil Nadu 624001, India"
Dindigul,Tasmac govt,10.239175,77.49773929999999,"6FQX+M46, Kodaikanal, Tamil Nadu 624101, India"
Dindigul,Government Tasmac,10.0082371,77.3626548,"2957+732, Meenakshipuram, Tamil Nadu 625513, India"
Dindigul,Tasmac outlet,13.0646695,80.2117463,"72, A , 1st floor, 100 Feet Rd, Vadapalani, Chennai, Tamil Nadu 600026, India"
Dindigul,TASMAC,10.2935917,77.8711758,"7VVC+CFV, MDR687, Jivalsaragu, Tamil Nadu 624707, India"
Dindigul,Government TASMAC Wine Shop,9.8240115,78.0851703,"R3FP+J33, Soorakkulam, Tamil Nadu 625022, India"
Dindigul,Tasmac,10.2826483,77.91901849999999,"7WM9+3J2, Poonjolai, Chinnalapatti, Tamil Nadu 624301, India"
Dindigul,Tasmac,10.3338605,77.97513289999999,"8XMG+G3R, Unnamed Road, Nallama Nayakkan Patti, Tamil Nadu 624003, India"
Ranipet,Tasmac,12.9545879,79.3276893,"X83H+R3Q, Ranipet, Tamil Nadu 632401, India"
Ranipet,Tasmac,12.9492001,79.3104831,"W8X6+M5Q, Sipcot, Ranipet, Tamil Nadu 632401, India"
Ranipet,TASMAC SHOP,12.9658806,79.33564,"X88P+972, Unnamed Road, Ammoor, Tamil Nadu 632404, India"
Ranipet,"Tasmac wine shop, Lalapettai",12.9920114,79.2969348,"X7RW+RQ4, Ranipet, Tamil Nadu 632405, India"
Ranipet,Ranipet wine shop,12.9200126,79.3297673,"W8CH+2W2, Palar Bridge, Ranipet, Tamil Nadu 632401, India"
Ranipet,Arakonam Tasmac godown,12.9567456,79.31428880000001,"X847+MPV, Ranipet, Tamil Nadu 632401, India"
Karur,Tasmac,10.9532796,78.0952527,"X33W+846, Kulantha Goundanoor, Karur, Tamil Nadu 639004, India"
Karur,Tasmac,10.7114608,78.002752,"P263+H3Q, Karur, Tamil Nadu 639203, India"
Karur,Karur Tasmac godown,10.9593482,78.1089819,"X455+PHQ, Thozilpettai, Karur, Tamil Nadu 639004, India"
Karur,TASMAC ELITE SHOP,10.96063,78.0727747,"X36F+742, Karur, Tamil Nadu 639002, India"
Karur,Tasmac Wines,10.9404511,78.0911338,"W3RR+5FJ, Jeeva Nagar, Karur, Tamil Nadu 639007, India"
Karur,TASMAC Elite,10.9597785,78.0800563,"257, Jawahar Bazaar Rd, Madavilagam, Karur, Tamil Nadu 639001, India"
Karur,Wine shop Tasmac,10.9645712,78.04898229999999,"Kongu Nagar, 251/2, Reddipalayam, Karur, Tamil Nadu 639002, India"
Karur,TASMAC,10.947119,78.1030691,"W4W3+R67, Trichy Rd, Tamil Nadu Housing Board Colony, Gandhigramam, Karur, Tamil Nadu 639004, India"
Karur,TASMAC 5025,10.9474709,78.0756708,"W3WG+X7V, Thirumanchanalur, Karur, Tamil Nadu 639007, India"
Karur,TASMAC,10.9282402,78.09232109999999,"W3HR+7WW, SH74, Bharathidasan Nagar, Karur, Tamil Nadu 639007, India"
Karur,Tasmac,10.9395833,78.1458244,"W4QW+R83, Trichy - Karur Main Rd, Puliyur, Tamil Nadu 639114, India"
Karur,Tasmac,10.9393257,78.2335966,"W6QM+PCQ, Trichy - Karur Main Rd, Mayanur, Tamil Nadu 639108, India"
Karur,Tasmac Karur Rod,10.9893841,77.5831828,"XHQM+Q73, Tamil Nadu 638701, India"
Karur,Tasmac,10.9487803,77.90505189999999,"WWX4+G27, Tamil Nadu 639111, India"
Karur,govt Tasmac,11.2578678,78.15988399999999,"7555+5X2, Swamy Nagar, M. K. Ramasamy Nagar, Tamil Nadu 637001, India"
Karur,GOVT TASMAC,11.2511989,78.101185,"7422+FFJ, Namakkal, Tamil Nadu 637003, India"
Karur,Tasmac,11.0595852,77.9467592,"3W5W+RPJ, SH 172A, Vettamangalam East, Tamil Nadu 639117, India"
Udhagamandalam,TASMAC Wine Shop,11.4127506,76.7049622,"CP73+4X4, Summer House Colony, Upper Bazar, Ooty, Tamil Nadu 643001, India"
Udhagamandalam,Ooty Govt Tasmac retailoutlet,11.4114076,76.7028046,"37, Hospital Rd, Upper Bazar, Ooty, Tamil Nadu 643001, India"
Udhagamandalam,Tasmac shop 8258,11.4052061,76.6962162,"Peyton's, Peytons Hill Rd, Kathadimattam, Ooty, Tamil Nadu 643001, India"
Udhagamandalam,Govt Wine Shop,11.4050263,76.69671009999999,"CM4W+2M8, Upper Bazar, Ooty, Tamil Nadu 643001, India"
Udhagamandalam,TASMAC Wine Shop,11.4041006,76.70031569999999,"CP32+J4P, Commercial Rd, Upper Bazar, Ooty, Tamil Nadu 643001, India"
Udhagamandalam,TASMAC Godown,11.4131624,76.6982799,"CM7X+67X, Bunk Rd, Upper Bazar, Baran, Ooty, Tamil Nadu 325205, India"
Udhagamandalam,Liquor shop,11.4029957,76.70321899999999,"CP33+57W, Elk Hill Rd, Davisdale, Ooty, Tamil Nadu 643001, India"
Udhagamandalam,Tasmac,11.4081317,76.7050477,"CP53+8WQ, Upper Bazar, Ooty, Tamil Nadu 643001, India"
Hosur,TASMAC,12.7849142,77.80238589999999,"QRM2+XX6, Sikiraman circle, Begepalli, Hosur, Tamil Nadu 635126, India"
Hosur,Tasmac,12.7242036,77.8451681,"PRFW+M3M, SLV Layout, Sanasandiram, Hosur, Tamil Nadu 635109, India"
Hosur,Wine shop (TASMAC),12.7377417,77.8154696,"PRQ8+35P, New ASTC Hudco, SBM Colony, Anthivadi, Appavu Nagar, Hosur, Tamil Nadu 635109, India"
Hosur,Tasmac,12.7085597,77.8412085,"PR5R+CFX, Old Rayakottah Hudco, Hosur, Tamil Nadu 635109, India"
Hosur,Tasmac Wine Shop,12.7275144,77.8552277,"PVH4+235, Moranapalli, Hosur, Tamil Nadu 635109, India"
Hosur,Basthi TASMAC wines,12.7463928,77.8392382,"PRWQ+HP3, Avalapalli Hudco, Tamil Nadu 635109, India"
Hosur,TASMAC,12.7046182,77.7825932,"PQ3M+V25, Hosur - Thally Rd, Karnoor, Tamil Nadu 635126, India"
Hosur,Tasmac,12.7161909,77.8951306,"PV8W+F3C, Bukkasandiram Road, Perandapalli, Moranapalli, Tamil Nadu 635109, India"
Kanchipuram,Tasmac - Govt. Wine Shop,12.4261919,79.8408527,"CRGR+F8H, Kanchipuram, Tamil Nadu 603301, India"
Kanchipuram,Tasmac Wine Shop,12.8428739,79.7025573,"RPV3+63Q, Periya, Kanchipuram, Tamil Nadu 631502, India"
Kanchipuram,TASMAC,12.3898556,79.88925549999999,"9VQQ+WPR, Kanchipuram, Tamil Nadu 603313, India"
Kanchipuram,"Tasmac, Thiruporur",12.7329535,80.1812317,"P5MJ+5FQ, Kanchipuram, Tamil Nadu 603110, India"
Kanchipuram,TASMAC,12.8121449,79.6999183,"sitco estate, Gem Nagar, Sevlimedu, Kanchipuram, Tamil Nadu 631502, India"
Kanchipuram,TASMAC Government Wine Shop,13.2606756,80.2895995,"R S, Main Road, Attipattu, Chennai, Nandiambakkam, Tamil Nadu 600120, India"
Kanchipuram,Tasmac,12.5557508,80.13481949999999,"H44M+8W2, Kanchipuram, Tamil Nadu 603127, India"
Kanchipuram,TASMAC,13.0153928,80.2472665,"268W+5W2, Ellaiamman Koil St, Kotturpuram, Chennai, Tamil Nadu 600085, India"
Kanchipuram,Tasmac wine Shop,12.8040836,79.68016109999999,"No 55 sri ganga nager Sevilimedu, palaru bridge, Kanchipuram, Tamil Nadu 631502, India"
Kanchipuram,Tasmac,13.0656166,80.2738241,"No. 19, Triplicane High Rd, Ellis Puram, Padupakkam, Triplicane, Chennai, Tamil Nadu 600005, India"
Kanchipuram,TASMAC,12.9812505,80.1475975,"X4JX+G25, Mallika Nagar, Meenambakkam, Chennai, Tamil Nadu 600016, India"
Kanchipuram,TASMAC(Shop No:4188),12.8143303,79.6883241,"RM7Q+P8P, Gem Nagar, Kanchipuram, Tamil Nadu 631502, India"
Kumbakonam,Tasmack,10.9564117,79.38535069999999,"43/746, Rajapondy Nagar, Kumbakonam, Tamil Nadu 612001, India"
Kumbakonam,Tasmac,10.9647623,79.4308436,"XC7J+W89, Thirunageswaram, Thepperumanallur, Tamil Nadu 612204, India"
Kumbakonam,TASMAC,10.9624472,79.2981057,"ThiruAarooraan Sugar Factory, Thiruvaigavur, Umayalpuram, Tamil Nadu 612301, India"
Kumbakonam,TASMAC,10.9297568,79.30354489999999,"W8H3+WC3, Nallur, Tamil Nadu 614207, India"
Kumbakonam,Government tasmac,10.7624246,79.14006429999999,"Q46R+X28, Philomina Nagar, Thanjavur, Tamil Nadu 613007, India"
Kumbakonam,TASMAC Bar,10.8925321,79.4000629,"VCV2+228, SH 66, Valangaiman, Tamil Nadu 612402, India"
Kumbakonam,Tasmac,10.933888,79.2814844,"W7MJ+HH5, Uththani, Tamil Nadu 614205, India"
Kumbakonam,TASMAC Godown,10.9902349,79.4299747,"XCRH+3XX, Thirubuvanam, Tamil Nadu 612103, India"
Kumbakonam,Govt tasmac,10.9490852,79.32621089999999,"W8XG+JFP, Thiruvalanjuli, Kumbakonam, Tamil Nadu 612302, India"
Kumbakonam,Tasmac,10.955323,79.3911756,"132c, Kamaraj Rd, John Selvaraj Nagar, Kumbakonam, Tamil Nadu 612001, India"
Nagapattinam,Government tasmac,10.7710198,79.7397768,"QPCQ+CW2, Aniamangalam - Vadakkuveli - Kizha Velur Rd, Vadakkuveli, Tamil Nadu 611104, India"
Nagapattinam,TASMAC,11.0675461,79.8126417,"3R97+236, Nagapattinam, Tamil Nadu 609311, India"
Nagapattinam,TASMAC,10.6818075,79.8330015,"29 east coast road 611111, Velankanni, Tamil Nadu, India"
Nagapattinam,Tasmac,10.6860628,79.77031989999999,"MQPC+C4G, Sembiyamahadevi, Tamil Nadu 611109, India"
Pudukkottai,TASMAC SHOP,10.3682593,78.81268659999999,"9R97+833, Poonga Nagar, Pudukkottai, Tamil Nadu 622003, India"
Pudukkottai,TASMAC SHOP,10.3786852,78.8148059,"5/B1, Sipcot Phase II Industrial Complex, Santhanathapuram, Pudukkottai, Tamil Nadu 622002, India"
Pudukkottai,TASMAC Shop,10.2711847,78.81764919999999,"7RC9+F3R, Pudukkottai, Tamil Nadu 622506, India"
Pudukkottai,Veerathamizhan sports club tasmac,10.3674793,78.8130742,"7/A1, Poonga Nagar, Pudukkottai, Tamil Nadu 622003, India"
Pudukkottai,Government tasmac,10.7624246,79.14006429999999,"Q46R+X28, Philomina Nagar, Thanjavur, Tamil Nadu 613007, India"
Pudukkottai,TASMAC Cauvery Nagar,10.475434,78.7955844,"Cauvery Nagar, Tamil Nadu 622501, India"
Pudukkottai,Government tasmac,10.541548,79.28063209999999,"G7RJ+J76, Pappanadu, Nemilithippiakudi, Tamil Nadu 614626, India"
Pudukkottai,TASMAC WINE SHOP,10.3861618,78.81916609999999,"9RP9+FM7, Wadair Santha, Brindavan, Pudukkottai, Tamil Nadu 622001, India"
Sivakasi,Tasmac,9.44741,77.80156989999999,"12-C/6, Gandhi Rd, Parapatti, Sivakasi, Tamil Nadu 626123, India"
Sivakasi,TASMAC,9.451624899999999,77.80010720000001,"FR22+J2X, Old Virudhunagar Rd, Senayapuram Colony, Sivakasi, Tamil Nadu 626123, India"
Sivakasi,TASMAC,9.4611514,77.7723456,"FQ6C+FW5, Gandhinagar, Sivakasi, Tamil Nadu 626124, India"
Sivakasi,Tasmac,9.4613993,77.8062254,"86, Srivilliputhur - Sivakasi - Virudhunagar - Aruppukottai - Tiruchuli - Narikudi - Parthibanoor Rd, National Colony, Kamarajapuram Colony, Sivakasi, Tamil Nadu 623501, India"
Sivakasi,TASMAC with New Hi-tech bar,9.480682,77.82510660000001,"62, Alamarathupatti Road, near periyar colony, Thiruthangal, Sivakasi, Tamil Nadu 626130, India"
Sivakasi,TASMAC,9.388898,77.90719229999999,"9WQ4+HV4, Sattur - Sivakasi - Kalugumalai Rd, N Mettupatti, Tamil Nadu 626203, India"
Sivakasi,Ge Kay Oyasis Club,9.4460914,77.8019954,"Bus stand, 5B Gandhi road, back side of Sivakasi main, Sivakasi, Tamil Nadu 626123, India"
Cuddalore,TASMAC Wine Shop,11.7444317,79.756676,"PQV4+QMF, Thirupapuliyur, Cuddalore, Tamil Nadu 607002, India"
Cuddalore,Govt tasmac,11.9147774,79.4888498,"WF7Q+WGX, Durai Arasan Nagar, Sri Ram Nagar, Viluppuram, Tamil Nadu 605602, India"
Cuddalore,Govt Tasmac,11.6272711,79.6712826,"JMGC+VGR, Kullanchavadi Rd, Kullanchavadi, Tamil Nadu 607301, India"
Cuddalore,Govt.Tasmac,11.9566052,79.4959693,"ware Housing Corporation, 59 A, Compartment No.II, Chennai Trunk Rd, Viluppuram, Tamil Nadu 605602, India"
Cuddalore,TASMAC,11.684085,79.7563662,"MQM4+MH7, Kudikadu, Tamil Nadu 607003, India"
Ambur,Tasmac,12.7816186,78.71509089999999,"#22 kpj complex, rajagopal achari street, Ambur Bypass Rd, Ambur, Tamil Nadu 635802, India"
Tiruvannamalai,Government,12.2267544,79.0667124,"63G8+MMV, Pavazhakundur, Tiruvannamalai, Tamil Nadu 606601, India"
Tiruvannamalai,Premium Tasmac,12.2761384,79.07371169999999,"73GF+FF4, Tiruvannamalai Bypass, Vengikkal, Tiruvannamalai, Tamil Nadu 606604, India"
Tiruvannamalai,New Tasmac godown,12.2062458,79.0252342,"624G+G35, Tiruvannamalai, Tamil Nadu 606603, India"
Tiruvannamalai,Tasmac depot,12.2058034,79.02526139999999,"624G+84C, Tiruvannamalai, Tamil Nadu 606603, India"
Tiruvannamalai,TASMAC Godown,12.2382421,79.085663,"63QP+77V, Kilnathur, Tiruvannamalai, Tamil Nadu 606601, India"
Tiruvannamalai,TASMAC (GOVERNMENT WINE SHOP),12.2666869,78.7406735,"7P8R+M7F, Tiruvannamalai, Tamil Nadu 606703, India"
Rajapalayam,TASMAC,9.436138699999999,77.5554938,"CHP4+C6M, PSK Nagar, Indra Nagar, Rajapalayam, Tamil Nadu 626117, India"
Rajapalayam,Tasmac,9.4648168,77.5353858,"FG7P+W56, Ayyanar Kovil Rd, Thiruvalluvar Nagar, Rajapalayam, Tamil Nadu 626117, India"
Rajapalayam,TASMAC,9.4520833,77.5599525,"FH25+RXP, T.P. Mills Rd, Rajapalayam, Tamil Nadu 626117, India"
Rajapalayam,TASMAC,9.454788899999999,77.556241,"FH34+WF5, RJPM Bus Station to Bypass Rd, Rajapalayam, Tamil Nadu 626117, India"
Rajapalayam,TASMAC,9.462343599999999,77.5329252,"FG6M+W5M, Vadakku Venganallur, Tamil Nadu 626117, India"
Pollachi,TASMAC,10.661144,77.0020248,"30, Municipal Office Rd, Palaghat, Pollachi, Tamil Nadu 642001, India"
Pollachi,Tasmac,10.648177,77.0073815,"122, Kottur Road, Alagappa Colony, Pollachi, Tamil Nadu 642001, India"
Pollachi,TASMAC,10.6610194,76.9769465,"MX6G+CQ7, Zamin Uthukuli, Tamil Nadu 642005, India"
Pollachi,Tasmac Depot Pollachi,10.6904288,77.01148789999999,"M2R6+5GQ, Guruvayoor Appan Nagar, Sundaram Nagar, Jeeva Nagar, Tamil Nadu 642002, India"
Pollachi,Tasmac,10.6559512,77.0035326,"Vinayagar Kovil, Tamil Nadu 642001, India"
Pollachi,TASMAC,10.550905,76.9974624,"HX2W+8XW, Thensangampalayam, Tamil Nadu 642007, India"
Pollachi,TASMAC,10.5390015,76.99480969999999,"GXQV+JW3, Angalakuruchi Rd, Tamil Nadu 642007, India"
Pollachi,Tasmac,10.6947244,77.0531385,"M3V3+V7J, Vellalapalayam, Thoppampatti, Tamil Nadu 642120, India"
Pollachi,TASMAC,10.6568824,77.0118449,"M246+QP5, Pollachi - Udumalpet Rd, Marapettai, Pollachi, Tamil Nadu 642001, India"
Gudiyatham,Tasmac wine shop,12.9368531,78.8881718,"WVPQ+P7M, Unnamed Road, Vaidheeswaran Nagar, Gudiyatham, Tamil Nadu 632602, India"
Gudiyatham,Wine shop,12.9393654,78.8704248,"WVQC+P5V, Bosepet, Gudiyatham, Tamil Nadu 632602, India"
Gudiyatham,Tasmac,12.9590192,78.8781,"XV5H+H6G, Tharanampet, Gudiyatham, Tamil Nadu 635803, India"
